inning,half,outs,base,scoreDiffHome,weHome
7,bottom,1,1,4,0.9157
7,bottom,1,1,5,0.9516
7,bottom,1,1,6,0.9727
7,bottom,1,1,7,0.9848
7,bottom,1,1,8,0.9915
7,bottom,1,1,9,0.995
7,bottom,1,1,10,0.995
7,bottom,1,2,-10,0.005
7,bottom,1,2,-9,0.005
7,bottom,1,2,-8,0.0087
7,bottom,1,2,-7,0.0157
7,bottom,1,2,-6,0.0281
7,bottom,1,2,-5,0.0497
7,bottom,1,2,-4,0.0866
7,bottom,1,2,-3,0.1466
7,bottom,1,2,-2,0.2374
7,bottom,1,2,-1,0.3607
7,bottom,1,2,0,0.5055
7,bottom,1,2,1,0.6494
7,bottom,1,2,2,0.7705
7,bottom,1,2,3,0.8588
7,bottom,1,2,4,0.9168
7,bottom,1,2,5,0.9523
7,bottom,1,2,6,0.9731
7,bottom,1,2,7,0.985
7,bottom,1,2,8,0.9917
7,bottom,1,2,9,0.995
7,bottom,1,2,10,0.995
7,bottom,1,3,-10,0.005
7,bottom,1,3,-9,0.005
7,bottom,1,3,-8,0.0088
7,bottom,1,3,-7,0.0159
7,bottom,1,3,-6,0.0284
7,bottom,1,3,-5,0.0503
7,bottom,1,3,-4,0.0876
7,bottom,1,3,-3,0.1482
7,bottom,1,3,-2,0.2398
7,bottom,1,3,-1,0.3637
7,bottom,1,3,0,0.5087
7,bottom,1,3,1,0.6524
7,bottom,1,3,2,0.7728
7,bottom,1,3,3,0.8604
7,bottom,1,3,4,0.9178
7,bottom,1,3,5,0.9529
7,bottom,1,3,6,0.9735
7,bottom,1,3,7,0.9852
7,bottom,1,3,8,0.9918
7,bottom,1,3,9,0.995
7,bottom,1,3,10,0.995
7,bottom,1,4,-10,0.005
7,bottom,1,4,-9,0.005
7,bottom,1,4,-8,0.0088
7,bottom,1,4,-7,0.0159
7,bottom,1,4,-6,0.0284
7,bottom,1,4,-5,0.0503
7,bottom,1,4,-4,0.0876
7,bottom,1,4,-3,0.1482
7,bottom,1,4,-2,0.2398
7,bottom,1,4,-1,0.3637
7,bottom,1,4,0,0.5087
7,bottom,1,4,1,0.6524
7,bottom,1,4,2,0.7728
7,bottom,1,4,3,0.8604
7,bottom,1,4,4,0.9178
7,bottom,1,4,5,0.9529
7,bottom,1,4,6,0.9735
7,bottom,1,4,7,0.9852
7,bottom,1,4,8,0.9918
7,bottom,1,4,9,0.995
7,bottom,1,4,10,0.995
7,bottom,1,5,-10,0.005
7,bottom,1,5,-9,0.005
7,bottom,1,5,-8,0.0089
7,bottom,1,5,-7,0.0161
7,bottom,1,5,-6,0.0288
7,bottom,1,5,-5,0.051
7,bottom,1,5,-4,0.0887
7,bottom,1,5,-3,0.1499
7,bottom,1,5,-2,0.2421
7,bottom,1,5,-1,0.3667
7,bottom,1,5,0,0.512
7,bottom,1,5,1,0.6553
7,bottom,1,5,2,0.775
7,bottom,1,5,3,0.8619
7,bottom,1,5,4,0.9188
7,bottom,1,5,5,0.9535
7,bottom,1,5,6,0.9738
7,bottom,1,5,7,0.9854
7,bottom,1,5,8,0.9919
7,bottom,1,5,9,0.995
7,bottom,1,5,10,0.995
7,bottom,1,6,-10,0.005
7,bottom,1,6,-9,0.005
7,bottom,1,6,-8,0.0091
7,bottom,1,6,-7,0.0163
7,bottom,1,6,-6,0.0292
7,bottom,1,6,-5,0.0517
7,bottom,1,6,-4,0.0899
7,bottom,1,6,-3,0.1518
7,bottom,1,6,-2,0.2449
7,bottom,1,6,-1,0.3702
7,bottom,1,6,0,0.5157
7,bottom,1,6,1,0.6587
7,bottom,1,6,2,0.7776
7,bottom,1,6,3,0.8637
7,bottom,1,6,4,0.9199
7,bottom,1,6,5,0.9542
7,bottom,1,6,6,0.9742
7,bottom,1,6,7,0.9856
7,bottom,1,6,8,0.992
7,bottom,1,6,9,0.995
7,bottom,1,6,10,0.995
7,bottom,1,7,-10,0.005
7,bottom,1,7,-9,0.0051
7,bottom,1,7,-8,0.0092
7,bottom,1,7,-7,0.0165
7,bottom,1,7,-6,0.0296
7,bottom,1,7,-5,0.0523
7,bottom,1,7,-4,0.091
7,bottom,1,7,-3,0.1535
7,bottom,1,7,-2,0.2473
7,bottom,1,7,-1,0.3732
7,bottom,1,7,0,0.519
7,bottom,1,7,1,0.6616
7,bottom,1,7,2,0.7799
7,bottom,1,7,3,0.8652
7,bottom,1,7,4,0.9209
7,bottom,1,7,5,0.9547
7,bottom,1,7,6,0.9745
7,bottom,1,7,7,0.9858
7,bottom,1,7,8,0.9921
7,bottom,1,7,9,0.995
7,bottom,1,7,10,0.995
7,bottom,2,0,-10,0.005
7,bottom,2,0,-9,0.005
7,bottom,2,0,-8,0.0083
7,bottom,2,0,-7,0.015
7,bottom,2,0,-6,0.0268
7,bottom,2,0,-5,0.0476
7,bottom,2,0,-4,0.083
7,bottom,2,0,-3,0.1409
7,bottom,2,0,-2,0.2292
7,bottom,2,0,-1,0.3501
7,bottom,2,0,0,0.494
7,bottom,2,0,1,0.6389
7,bottom,2,0,2,0.7622
7,bottom,2,0,3,0.8531
7,bottom,2,0,4,0.9133
7,bottom,2,0,5,0.9502
7,bottom,2,0,6,0.9719
7,bottom,2,0,7,0.9843
7,bottom,2,0,8,0.9913
7,bottom,2,0,9,0.995
7,bottom,2,0,10,0.995
7,bottom,2,1,-10,0.005
7,bottom,2,1,-9,0.005
7,bottom,2,1,-8,0.0084
7,bottom,2,1,-7,0.0152
7,bottom,2,1,-6,0.0272
7,bottom,2,1,-5,0.0482
7,bottom,2,1,-4,0.084
7,bottom,2,1,-3,0.1425
7,bottom,2,1,-2,0.2315
7,bottom,2,1,-1,0.3531
7,bottom,2,1,0,0.4973
7,bottom,2,1,1,0.6419
7,bottom,2,1,2,0.7646
7,bottom,2,1,3,0.8548
7,bottom,2,1,4,0.9143
7,bottom,2,1,5,0.9508
7,bottom,2,1,6,0.9722
7,bottom,2,1,7,0.9845
7,bottom,2,1,8,0.9914
7,bottom,2,1,9,0.995
7,bottom,2,1,10,0.995
7,bottom,2,2,-10,0.005
7,bottom,2,2,-9,0.005
7,bottom,2,2,-8,0.0086
7,bottom,2,2,-7,0.0154
7,bottom,2,2,-6,0.0276
7,bottom,2,2,-5,0.0489
7,bottom,2,2,-4,0.0852
7,bottom,2,2,-3,0.1444
7,bottom,2,2,-2,0.2342
7,bottom,2,2,-1,0.3565
7,bottom,2,2,0,0.501
7,bottom,2,2,1,0.6453
7,bottom,2,2,2,0.7673
7,bottom,2,2,3,0.8566
7,bottom,2,2,4,0.9154
7,bottom,2,2,5,0.9515
7,bottom,2,2,6,0.9726
7,bottom,2,2,7,0.9847
7,bottom,2,2,8,0.9915
7,bottom,2,2,9,0.995
7,bottom,2,2,10,0.995
7,bottom,2,3,-10,0.005
7,bottom,2,3,-9,0.005
7,bottom,2,3,-8,0.0087
7,bottom,2,3,-7,0.0156
7,bottom,2,3,-6,0.0279
7,bottom,2,3,-5,0.0495
7,bottom,2,3,-4,0.0862
7,bottom,2,3,-3,0.146
7,bottom,2,3,-2,0.2365
7,bottom,2,3,-1,0.3595
7,bottom,2,3,0,0.5042
7,bottom,2,3,1,0.6483
7,bottom,2,3,2,0.7696
7,bottom,2,3,3,0.8582
7,bottom,2,3,4,0.9164
7,bottom,2,3,5,0.9521
7,bottom,2,3,6,0.973
7,bottom,2,3,7,0.9849
7,bottom,2,3,8,0.9916
7,bottom,2,3,9,0.995
7,bottom,2,3,10,0.995
7,bottom,2,4,-10,0.005
7,bottom,2,4,-9,0.005
7,bottom,2,4,-8,0.0087
7,bottom,2,4,-7,0.0156
7,bottom,2,4,-6,0.0279
7,bottom,2,4,-5,0.0495
7,bottom,2,4,-4,0.0862
7,bottom,2,4,-3,0.146
7,bottom,2,4,-2,0.2365
7,bottom,2,4,-1,0.3595
7,bottom,2,4,0,0.5042
7,bottom,2,4,1,0.6483
7,bottom,2,4,2,0.7696
7,bottom,2,4,3,0.8582
7,bottom,2,4,4,0.9164
7,bottom,2,4,5,0.9521
7,bottom,2,4,6,0.973
7,bottom,2,4,7,0.9849
7,bottom,2,4,8,0.9916
7,bottom,2,4,9,0.995
7,bottom,2,4,10,0.995
7,bottom,2,5,-10,0.005
7,bottom,2,5,-9,0.005
7,bottom,2,5,-8,0.0088
7,bottom,2,5,-7,0.0158
7,bottom,2,5,-6,0.0283
7,bottom,2,5,-5,0.0501
7,bottom,2,5,-4,0.0872
7,bottom,2,5,-3,0.1476
7,bottom,2,5,-2,0.2388
7,bottom,2,5,-1,0.3625
7,bottom,2,5,0,0.5075
7,bottom,2,5,1,0.6512
7,bottom,2,5,2,0.7719
7,bottom,2,5,3,0.8598
7,bottom,2,5,4,0.9174
7,bottom,2,5,5,0.9527
7,bottom,2,5,6,0.9733
7,bottom,2,5,7,0.9851
7,bottom,2,5,8,0.9917
7,bottom,2,5,9,0.995
7,bottom,2,5,10,0.995
7,bottom,2,6,-10,0.005
7,bottom,2,6,-9,0.005
7,bottom,2,6,-8,0.0089
7,bottom,2,6,-7,0.016
7,bottom,2,6,-6,0.0287
7,bottom,2,6,-5,0.0508
7,bottom,2,6,-4,0.0884
7,bottom,2,6,-3,0.1495
7,bottom,2,6,-2,0.2416
7,bottom,2,6,-1,0.366
7,bottom,2,6,0,0.5112
7,bottom,2,6,1,0.6546
7,bottom,2,6,2,0.7745
7,bottom,2,6,3,0.8616
7,bottom,2,6,4,0.9186
7,bottom,2,6,5,0.9534
7,bottom,2,6,6,0.9737
7,bottom,2,6,7,0.9853
7,bottom,2,6,8,0.9918
7,bottom,2,6,9,0.995
7,bottom,2,6,10,0.995
7,bottom,2,7,-10,0.005
7,bottom,2,7,-9,0.005
7,bottom,2,7,-8,0.009
7,bottom,2,7,-7,0.0162
7,bottom,2,7,-6,0.0291
7,bottom,2,7,-5,0.0514
7,bottom,2,7,-4,0.0895
7,bottom,2,7,-3,0.1512
7,bottom,2,7,-2,0.244
7,bottom,2,7,-1,0.369
7,bottom,2,7,0,0.5145
7,bottom,2,7,1,0.6576
7,bottom,2,7,2,0.7768
7,bottom,2,7,3,0.8631
7,bottom,2,7,4,0.9195
7,bottom,2,7,5,0.9539
7,bottom,2,7,6,0.974
7,bottom,2,7,7,0.9855
7,bottom,2,7,8,0.9919
7,bottom,2,7,9,0.995
7,bottom,2,7,10,0.995
8,top,0,0,-10,0.005
8,top,0,0,-9,0.005
8,top,0,0,-8,0.0056
8,top,0,0,-7,0.0107
8,top,0,0,-6,0.0202
8,top,0,0,-5,0.0378
8,top,0,0,-4,0.0696
8,top,0,0,-3,0.1248
8,top,0,0,-2,0.2137
8,top,0,0,-1,0.3414
8,top,0,0,0,0.497
8,top,0,0,1,0.6532
8,top,0,0,2,0.7822
8,top,0,0,3,0.8726
8,top,0,0,4,0.9288
8,top,0,0,5,0.9614
8,top,0,0,6,0.9794
8,top,0,0,7,0.9891
8,top,0,0,8,0.9942
8,top,0,0,9,0.995
8,top,0,0,10,0.995
8,top,0,1,-10,0.005
8,top,0,1,-9,0.005
8,top,0,1,-8,0.0057
8,top,0,1,-7,0.0108
8,top,0,1,-6,0.0204
8,top,0,1,-5,0.0382
8,top,0,1,-4,0.0704
8,top,0,1,-3,0.1262
8,top,0,1,-2,0.2159
8,top,0,1,-1,0.3443
8,top,0,1,0,0.5002
8,top,0,1,1,0.6562
8,top,0,1,2,0.7844
8,top,0,1,3,0.874
8,top,0,1,4,0.9297
8,top,0,1,5,0.9618
8,top,0,1,6,0.9796
8,top,0,1,7,0.9892
8,top,0,1,8,0.9943
8,top,0,1,9,0.995
8,top,0,1,10,0.995
8,top,0,2,-10,0.005
8,top,0,2,-9,0.005
8,top,0,2,-8,0.0058
8,top,0,2,-7,0.011
8,top,0,2,-6,0.0207
8,top,0,2,-5,0.0388
8,top,0,2,-4,0.0714
8,top,0,2,-3,0.1279
8,top,0,2,-2,0.2185
8,top,0,2,-1,0.3477
8,top,0,2,0,0.504
8,top,0,2,1,0.6595
8,top,0,2,2,0.7869
8,top,0,2,3,0.8756
8,top,0,2,4,0.9307
8,top,0,2,5,0.9624
8,top,0,2,6,0.9799
8,top,0,2,7,0.9894
8,top,0,2,8,0.9944
8,top,0,2,9,0.995
8,top,0,2,10,0.995
8,top,0,3,-10,0.005
8,top,0,3,-9,0.005
8,top,0,3,-8,0.0059
8,top,0,3,-7,0.0111
8,top,0,3,-6,0.021
8,top,0,3,-5,0.0393
8,top,0,3,-4,0.0723
8,top,0,3,-3,0.1293
8,top,0,3,-2,0.2207
8,top,0,3,-1,0.3506
8,top,0,3,0,0.5072
8,top,0,3,1,0.6625
8,top,0,3,2,0.7891
8,top,0,3,3,0.877
8,top,0,3,4,0.9315
8,top,0,3,5,0.9629
8,top,0,3,6,0.9802
8,top,0,3,7,0.9895
8,top,0,3,8,0.9945
8,top,0,3,9,0.995
8,top,0,3,10,0.995
8,top,0,4,-10,0.005
8,top,0,4,-9,0.005
8,top,0,4,-8,0.0059
8,top,0,4,-7,0.0111
8,top,0,4,-6,0.021
8,top,0,4,-5,0.0393
8,top,0,4,-4,0.0723
8,top,0,4,-3,0.1293
8,top,0,4,-2,0.2207
8,top,0,4,-1,0.3506
8,top,0,4,0,0.5072
8,top,0,4,1,0.6625
8,top,0,4,2,0.7891
8,top,0,4,3,0.877
8,top,0,4,4,0.9315
8,top,0,4,5,0.9629
8,top,0,4,6,0.9802
8,top,0,4,7,0.9895
8,top,0,4,8,0.9945
8,top,0,4,9,0.995
8,top,0,4,10,0.995
8,top,0,5,-10,0.005
8,top,0,5,-9,0.005
8,top,0,5,-8,0.0059
8,top,0,5,-7,0.0113
8,top,0,5,-6,0.0213
8,top,0,5,-5,0.0398
8,top,0,5,-4,0.0732
8,top,0,5,-3,0.1308
8,top,0,5,-2,0.223
8,top,0,5,-1,0.3536
8,top,0,5,0,0.5105
8,top,0,5,1,0.6654
8,top,0,5,2,0.7913
8,top,0,5,3,0.8784
8,top,0,5,4,0.9323
8,top,0,5,5,0.9633
8,top,0,5,6,0.9804
8,top,0,5,7,0.9896
8,top,0,5,8,0.9945
8,top,0,5,9,0.995
8,top,0,5,10,0.995
8,top,0,6,-10,0.005
8,top,0,6,-9,0.005
8,top,0,6,-8,0.006
8,top,0,6,-7,0.0114
8,top,0,6,-6,0.0216
8,top,0,6,-5,0.0403
8,top,0,6,-4,0.0742
8,top,0,6,-3,0.1325
8,top,0,6,-2,0.2256
8,top,0,6,-1,0.357
8,top,0,6,0,0.5142
8,top,0,6,1,0.6687
8,top,0,6,2,0.7937
8,top,0,6,3,0.88
8,top,0,6,4,0.9333
8,top,0,6,5,0.9638
8,top,0,6,6,0.9807
8,top,0,6,7,0.9898
8,top,0,6,8,0.9946
8,top,0,6,9,0.995
8,top,0,6,10,0.995
8,top,0,7,-10,0.005
8,top,0,7,-9,0.005
8,top,0,7,-8,0.0061
8,top,0,7,-7,0.0116
8,top,0,7,-6,0.0218
8,top,0,7,-5,0.0408
8,top,0,7,-4,0.0751
8,top,0,7,-3,0.134
8,top,0,7,-2,0.2278
8,top,0,7,-1,0.36
8,top,0,7,0,0.5175
8,top,0,7,1,0.6716
8,top,0,7,2,0.7958
8,top,0,7,3,0.8814
8,top,0,7,4,0.9341
8,top,0,7,5,0.9643
8,top,0,7,6,0.981
8,top,0,7,7,0.9899
8,top,0,7,8,0.9947
8,top,0,7,9,0.995
8,top,0,7,10,0.995
8,top,1,0,-10,0.005
8,top,1,0,-9,0.005
8,top,1,0,-8,0.0055
8,top,1,0,-7,0.0105
8,top,1,0,-6,0.0198
8,top,1,0,-5,0.0371
8,top,1,0,-4,0.0684
8,top,1,0,-3,0.1228
8,top,1,0,-2,0.2107
8,top,1,0,-1,0.3373
8,top,1,0,0,0.4925
8,top,1,0,1,0.6491
8,top,1,0,2,0.7791
8,top,1,0,3,0.8705
8,top,1,0,4,0.9276
8,top,1,0,5,0.9607
8,top,1,0,6,0.979
8,top,1,0,7,0.9889
8,top,1,0,8,0.9941
8,top,1,0,9,0.995
8,top,1,0,10,0.995
8,top,1,1,-10,0.005
8,top,1,1,-9,0.005
8,top,1,1,-8,0.0056
8,top,1,1,-7,0.0106
8,top,1,1,-6,0.0201
8,top,1,1,-5,0.0376
8,top,1,1,-4,0.0693
8,top,1,1,-3,0.1243
8,top,1,1,-2,0.2129
8,top,1,1,-1,0.3402
8,top,1,1,0,0.4958
8,top,1,1,1,0.6521
8,top,1,1,2,0.7813
8,top,1,1,3,0.872
8,top,1,1,4,0.9285
8,top,1,1,5,0.9612
8,top,1,1,6,0.9793
8,top,1,1,7,0.989
8,top,1,1,8,0.9942
8,top,1,1,9,0.995
8,top,1,1,10,0.995
8,top,1,2,-10,0.005
8,top,1,2,-9,0.005
8,top,1,2,-8,0.0057
8,top,1,2,-7,0.0108
8,top,1,2,-6,0.0204
8,top,1,2,-5,0.0381
8,top,1,2,-4,0.0702
8,top,1,2,-3,0.1259
8,top,1,2,-2,0.2154
8,top,1,2,-1,0.3436
8,top,1,2,0,0.4995
8,top,1,2,1,0.6555
8,top,1,2,2,0.7839
8,top,1,2,3,0.8737
8,top,1,2,4,0.9295
8,top,1,2,5,0.9617
8,top,1,2,6,0.9796
8,top,1,2,7,0.9892
8,top,1,2,8,0.9943
8,top,1,2,9,0.995
8,top,1,2,10,0.995
8,top,1,3,-10,0.005
8,top,1,3,-9,0.005
8,top,1,3,-8,0.0058
8,top,1,3,-7,0.0109
8,top,1,3,-6,0.0206
8,top,1,3,-5,0.0386
8,top,1,3,-4,0.0711
8,top,1,3,-3,0.1273
8,top,1,3,-2,0.2176
8,top,1,3,-1,0.3465
8,top,1,3,0,0.5027
8,top,1,3,1,0.6584
8,top,1,3,2,0.7861
8,top,1,3,3,0.8751
8,top,1,3,4,0.9303
8,top,1,3,5,0.9622
8,top,1,3,6,0.9798
8,top,1,3,7,0.9893
8,top,1,3,8,0.9944
8,top,1,3,9,0.995
8,top,1,3,10,0.995
8,top,1,4,-10,0.005
8,top,1,4,-9,0.005
8,top,1,4,-8,0.0058
8,top,1,4,-7,0.0109
8,top,1,4,-6,0.0206
8,top,1,4,-5,0.0386
8,top,1,4,-4,0.0711
8,top,1,4,-3,0.1273
8,top,1,4,-2,0.2176
8,top,1,4,-1,0.3465
8,top,1,4,0,0.5027
8,top,1,4,1,0.6584
8,top,1,4,2,0.7861
8,top,1,4,3,0.8751
8,top,1,4,4,0.9303
8,top,1,4,5,0.9622
8,top,1,4,6,0.9798
8,top,1,4,7,0.9893
8,top,1,4,8,0.9944
8,top,1,4,9,0.995
8,top,1,4,10,0.995
8,top,1,5,-10,0.005
8,top,1,5,-9,0.005
8,top,1,5,-8,0.0058
8,top,1,5,-7,0.0111
8,top,1,5,-6,0.0209
8,top,1,5,-5,0.0391
8,top,1,5,-4,0.072
8,top,1,5,-3,0.1288
8,top,1,5,-2,0.2199
8,top,1,5,-1,0.3495
8,top,1,5,0,0.506
8,top,1,5,1,0.6613
8,top,1,5,2,0.7883
8,top,1,5,3,0.8765
8,top,1,5,4,0.9312
8,top,1,5,5,0.9627
8,top,1,5,6,0.9801
8,top,1,5,7,0.9894
8,top,1,5,8,0.9944
8,top,1,5,9,0.995
8,top,1,5,10,0.995
8,top,1,6,-10,0.005
8,top,1,6,-9,0.005
8,top,1,6,-8,0.0059
8,top,1,6,-7,0.0112
8,top,1,6,-6,0.0212
8,top,1,6,-5,0.0396
8,top,1,6,-4,0.073
8,top,1,6,-3,0.1305
8,top,1,6,-2,0.2224
8,top,1,6,-1,0.3529
8,top,1,6,0,0.5097
8,top,1,6,1,0.6647
8,top,1,6,2,0.7908
8,top,1,6,3,0.8781
8,top,1,6,4,0.9321
8,top,1,6,5,0.9632
8,top,1,6,6,0.9804
8,top,1,6,7,0.9896
8,top,1,6,8,0.9945
8,top,1,6,9,0.995
8,top,1,6,10,0.995
8,top,1,7,-10,0.005
8,top,1,7,-9,0.005
8,top,1,7,-8,0.006
8,top,1,7,-7,0.0114
8,top,1,7,-6,0.0215
8,top,1,7,-5,0.0401
8,top,1,7,-4,0.0739
8,top,1,7,-3,0.132
8,top,1,7,-2,0.2247
8,top,1,7,-1,0.3559
8,top,1,7,0,0.513
8,top,1,7,1,0.6676
8,top,1,7,2,0.7929
8,top,1,7,3,0.8795
8,top,1,7,4,0.933
8,top,1,7,5,0.9637
8,top,1,7,6,0.9806
8,top,1,7,7,0.9897
8,top,1,7,8,0.9946
8,top,1,7,9,0.995
8,top,1,7,10,0.995
8,top,2,0,-10,0.005
8,top,2,0,-9,0.005
8,top,2,0,-8,0.0054
8,top,2,0,-7,0.0103
8,top,2,0,-6,0.0195
8,top,2,0,-5,0.0365
8,top,2,0,-4,0.0673
8,top,2,0,-3,0.1209
8,top,2,0,-2,0.2078
8,top,2,0,-1,0.3333
8,top,2,0,0,0.488
8,top,2,0,1,0.645
8,top,2,0,2,0.776
8,top,2,0,3,0.8685
8,top,2,0,4,0.9264
8,top,2,0,5,0.96
8,top,2,0,6,0.9786
8,top,2,0,7,0.9887
8,top,2,0,8,0.994
8,top,2,0,9,0.995
8,top,2,0,10,0.995
8,top,2,1,-10,0.005
8,top,2,1,-9,0.005
8,top,2,1,-8,0.0055
8,top,2,1,-7,0.0104
8,top,2,1,-6,0.0197
8,top,2,1,-5,0.0369
8,top,2,1,-4,0.0681
8,top,2,1,-3,0.1223
8,top,2,1,-2,0.2099
8,top,2,1,-1,0.3362
8,top,2,1,0,0.4913
8,top,2,1,1,0.648
8,top,2,1,2,0.7783
8,top,2,1,3,0.87
8,top,2,1,4,0.9273
8,top,2,1,5,0.9605
8,top,2,1,6,0.9789
8,top,2,1,7,0.9888
8,top,2,1,8,0.9941
8,top,2,1,9,0.995
8,top,2,1,10,0.995
8,top,2,2,-10,0.005
8,top,2,2,-9,0.005
8,top,2,2,-8,0.0056
8,top,2,2,-7,0.0106
8,top,2,2,-6,0.02
8,top,2,2,-5,0.0375
8,top,2,2,-4,0.0691
8,top,2,2,-3,0.1239
8,top,2,2,-2,0.2124
8,top,2,2,-1,0.3396
8,top,2,2,0,0.495
8,top,2,2,1,0.6514
8,top,2,2,2,0.7808
8,top,2,2,3,0.8717
8,top,2,2,4,0.9283
8,top,2,2,5,0.9611
8,top,2,2,6,0.9792
8,top,2,2,7,0.989
8,top,2,2,8,0.9942
8,top,2,2,9,0.995
8,top,2,2,10,0.995
8,top,2,3,-10,0.005
8,top,2,3,-9,0.005
8,top,2,3,-8,0.0057
8,top,2,3,-7,0.0107
8,top,2,3,-6,0.0203
8,top,2,3,-5,0.0379
8,top,2,3,-4,0.0699
8,top,2,3,-3,0.1253
8,top,2,3,-2,0.2146
8,top,2,3,-1,0.3425
8,top,2,3,0,0.4983
8,top,2,3,1,0.6544
8,top,2,3,2,0.783
8,top,2,3,3,0.8731
8,top,2,3,4,0.9292
8,top,2,3,5,0.9616
8,top,2,3,6,0.9795
8,top,2,3,7,0.9891
8,top,2,3,8,0.9943
8,top,2,3,9,0.995
8,top,2,3,10,0.995
8,top,2,4,-10,0.005
8,top,2,4,-9,0.005
8,top,2,4,-8,0.0057
8,top,2,4,-7,0.0107
8,top,2,4,-6,0.0203
8,top,2,4,-5,0.0379
8,top,2,4,-4,0.0699
8,top,2,4,-3,0.1253
8,top,2,4,-2,0.2146
8,top,2,4,-1,0.3425
8,top,2,4,0,0.4983
8,top,2,4,1,0.6544
8,top,2,4,2,0.783
8,top,2,4,3,0.8731
8,top,2,4,4,0.9292
8,top,2,4,5,0.9616
8,top,2,4,6,0.9795
8,top,2,4,7,0.9891
8,top,2,4,8,0.9943
8,top,2,4,9,0.995
8,top,2,4,10,0.995
8,top,2,5,-10,0.005
8,top,2,5,-9,0.005
8,top,2,5,-8,0.0057
8,top,2,5,-7,0.0109
8,top,2,5,-6,0.0205
8,top,2,5,-5,0.0384
8,top,2,5,-4,0.0708
8,top,2,5,-3,0.1268
8,top,2,5,-2,0.2168
8,top,2,5,-1,0.3454
8,top,2,5,0,0.5015
8,top,2,5,1,0.6573
8,top,2,5,2,0.7852
8,top,2,5,3,0.8745
8,top,2,5,4,0.93
8,top,2,5,5,0.962
8,top,2,5,6,0.9797
8,top,2,5,7,0.9893
8,top,2,5,8,0.9943
8,top,2,5,9,0.995
8,top,2,5,10,0.995
8,top,2,6,-10,0.005
8,top,2,6,-9,0.005
8,top,2,6,-8,0.0058
8,top,2,6,-7,0.011
8,top,2,6,-6,0.0208
8,top,2,6,-5,0.039
8,top,2,6,-4,0.0718
8,top,2,6,-3,0.1284
8,top,2,6,-2,0.2193
8,top,2,6,-1,0.3488
8,top,2,6,0,0.5052
8,top,2,6,1,0.6607
8,top,2,6,2,0.7878
8,top,2,6,3,0.8762
8,top,2,6,4,0.931
8,top,2,6,5,0.9626
8,top,2,6,6,0.98
8,top,2,6,7,0.9894
8,top,2,6,8,0.9944
8,top,2,6,9,0.995
8,top,2,6,10,0.995
8,top,2,7,-10,0.005
8,top,2,7,-9,0.005
8,top,2,7,-8,0.0059
8,top,2,7,-7,0.0112
8,top,2,7,-6,0.0211
8,top,2,7,-5,0.0395
8,top,2,7,-4,0.0726
8,top,2,7,-3,0.1299
8,top,2,7,-2,0.2216
8,top,2,7,-1,0.3518
8,top,2,7,0,0.5085
8,top,2,7,1,0.6636
8,top,2,7,2,0.7899
8,top,2,7,3,0.8776
8,top,2,7,4,0.9318
8,top,2,7,5,0.963
8,top,2,7,6,0.9803
8,top,2,7,7,0.9896
8,top,2,7,8,0.9945
8,top,2,7,9,0.995
8,top,2,7,10,0.995
8,bottom,0,0,-10,0.005
8,bottom,0,0,-9,0.005
8,bottom,0,0,-8,0.0058
8,bottom,0,0,-7,0.0109
8,bottom,0,0,-6,0.0206
8,bottom,0,0,-5,0.0386
8,bottom,0,0,-4,0.0712
8,bottom,0,0,-3,0.1274
8,bottom,0,0,-2,0.2178
8,bottom,0,0,-1,0.3468
8,bottom,0,0,0,0.503
8,bottom,0,0,1,0.6586
8,bottom,0,0,2,0.7863
8,bottom,0,0,3,0.8752
8,bottom,0,0,4,0.9304
8,bottom,0,0,5,0.9622
8,bottom,0,0,6,0.9798
8,bottom,0,0,7,0.9893
8,bottom,0,0,8,0.9944
8,bottom,0,0,9,0.995
8,bottom,0,0,10,0.995
8,bottom,0,1,-10,0.005
8,bottom,0,1,-9,0.005
8,bottom,0,1,-8,0.0058
8,bottom,0,1,-7,0.0111
8,bottom,0,1,-6,0.0209
8,bottom,0,1,-5,0.0391
8,bottom,0,1,-4,0.072
8,bottom,0,1,-3,0.1289
8,bottom,0,1,-2,0.22
8,bottom,0,1,-1,0.3497
8,bottom,0,1,0,0.5062
8,bottom,0,1,1,0.6616
8,bottom,0,1,2,0.7884
8,bottom,0,1,3,0.8766
8,bottom,0,1,4,0.9312
8,bottom,0,1,5,0.9627
8,bottom,0,1,6,0.9801
8,bottom,0,1,7,0.9895
8,bottom,0,1,8,0.9944
8,bottom,0,1,9,0.995
8,bottom,0,1,10,0.995
8,bottom,0,2,-10,0.005
8,bottom,0,2,-9,0.005
8,bottom,0,2,-8,0.0059
8,bottom,0,2,-7,0.0112
8,bottom,0,2,-6,0.0212
8,bottom,0,2,-5,0.0397
8,bottom,0,2,-4,0.073
8,bottom,0,2,-3,0.1306
8,bottom,0,2,-2,0.2226
8,bottom,0,2,-1,0.3531
8,bottom,0,2,0,0.51
8,bottom,0,2,1,0.6649
8,bottom,0,2,2,0.7909
8,bottom,0,2,3,0.8782
8,bottom,0,2,4,0.9322
8,bottom,0,2,5,0.9633
8,bottom,0,2,6,0.9804
8,bottom,0,2,7,0.9896
8,bottom,0,2,8,0.9945
8,bottom,0,2,9,0.995
8,bottom,0,2,10,0.995
8,bottom,0,3,-10,0.005
8,bottom,0,3,-9,0.005
8,bottom,0,3,-8,0.006
